日期,臺北市,新北市,基隆市,桃園市,新竹縣,苗栗縣,臺中市,彰化縣,南投縣,雲林縣,嘉義市,嘉義縣,臺南市,高雄市,屏東縣,宜蘭縣,花蓮縣,臺東縣,澎湖縣,金門縣,連江縣
2011-11-02,79,73,85,75,74,77,76,85,81,-99,82,83,76,77,76,86,73,75,83,69,88
2011-11-03,79,79,90,87,81,82,80,86,85,-99,83,91,75,75,75,84,75,74,84,75,91
2011-11-04,70,70,79,82,79,79,77,85,83,-99,81,90,75,77,76,82,77,75,84,78,96
2011-11-05,72,85,76,87,82,80,80,86,77,-99,83,82,77,78,76,80,77,73,82,85,94
2011-11-06,82,87,89,88,77,79,75,85,80,-99,82,75,77,78,77,84,78,75,82,77,91
2011-11-07,88,88,91,90,83,86,85,89,87,-99,89,86,83,86,78,89,83,80,86,80,86
2011-11-08,89,90,93,90,85,86,85,90,87,-99,89,93,84,88,76,91,86,90,88,94,95
2011-11-09,89,91,92,95,90,91,91,94,93,-99,93,98,88,80,84,88,87,90,90,95,95
2011-11-10,91,92,92,95,91,91,93,91,95,-99,95,99,90,89,79,89,88,89,86,96,92
2011-11-11,91,92,90,95,91,92,88,90,96,-99,91,99,85,86,77,92,89,91,88,74,69
2011-11-12,91,87,93,92,86,90,84,87,89,-99,87,93,81,80,77,89,87,82,85,78,77
2011-11-13,88,89,95,94,90,89,83,87,86,-99,87,90,81,78,80,89,80,81,84,73,72
2011-11-14,84,83,88,81,80,83,76,80,83,-99,83,94,78,77,76,89,78,78,76,63,74
2011-11-15,85,84,92,88,85,86,78,84,84,-99,84,88,78,76,77,91,85,80,80,65,83
2011-11-16,81,77,83,78,85,84,80,88,90,-99,87,88,83,82,84,89,89,91,87,74,86
2011-11-17,80,78,78,93,91,89,83,93,94,-99,90,94,86,87,95,89,95,97,92,88,94
2011-11-18,88,93,87,99,92,87,79,91,85,-99,85,89,79,79,88,87,89,94,90,98,99
2011-11-19,90,92,89,95,87,82,80,89,92,-99,82,98,79,82,88,85,80,83,91,99,99
2011-11-20,73,72,67,67,72,76,65,69,94,-99,77,96,71,79,70,76,65,76,70,74,71
2011-11-21,61,62,61,60,63,78,64,67,91,-99,75,89,67,72,60,72,62,64,70,64,72
2011-11-22,65,69,68,70,72,83,71,83,91,-99,81,70,74,69,65,75,67,64,80,72,77
2011-11-23,80,80,79,81,81,78,69,75,87,-99,80,81,74,73,72,86,82,74,73,74,74
2011-11-24,59,63,61,58,63,76,59,61,85,-99,72,88,66,71,64,74,64,65,64,62,70
2011-11-25,62,61,64,60,65,81,71,76,85,-99,80,80,69,72,61,78,65,61,70,66,76
2011-11-26,62,64,67,63,71,83,74,87,85,-99,84,74,75,76,65,79,74,67,80,72,81
2011-11-27,70,68,78,82,85,84,77,89,76,-99,83,90,76,78,75,83,82,79,83,79,88
2011-11-28,76,81,89,90,85,82,78,89,75,-99,84,83,78,80,76,80,73,70,82,81,90
2011-11-29,81,90,94,94,87,82,77,89,72,-99,84,85,81,78,75,82,75,73,83,79,89
2011-11-30,83,91,94,96,87,81,75,89,77,-99,82,82,80,83,80,82,76,77,83,82,86
2011-12-01,78,91,86,90,89,81,71,77,93,-99,76,87,74,82,74,86,69,77,74,73,73
2011-12-02,84,91,88,84,91,89,74,76,98,-99,79,98,72,73,78,77,68,73,72,66,72
2011-12-03,68,71,64,61,68,76,62,62,82,-99,72,91,65,70,73,65,64,73,64,57,63
2011-12-04,62,63,63,58,64,77,65,68,75,-99,75,61,68,72,57,69,61,57,67,65,72
2011-12-05,85,89,91,89,88,89,83,91,94,-99,88,99,79,76,71,86,82,78,83,74,87
2011-12-06,89,86,91,85,86,89,84,90,81,-99,86,93,81,80,76,92,88,82,87,80,91
2011-12-07,82,85,85,98,94,90,86,94,78,-99,85,93,82,83,81,83,87,83,89,82,95
2011-12-08,83,91,90,94,91,85,74,83,85,-99,80,89,77,79,82,78,77,77,78,79,80
2011-12-09,85,91,86,87,88,85,75,79,97,-99,82,99,75,76,64,84,65,66,73,66,71
2011-12-10,87,91,90,85,86,80,73,78,97,-99,80,92,75,78,68,86,69,73,75,57,56
2011-12-11,88,85,86,81,81,83,74,77,91,-99,77,98,72,79,74,87,71,76,74,56,61
2011-12-12,90,88,92,89,86,89,76,82,82,-99,80,98,78,88,83,89,82,86,77,64,69
2011-12-13,89,84,89,86,83,87,76,83,80,-99,81,98,82,92,79,89,86,87,79,67,70
2011-12-14,91,92,90,92,89,91,80,87,73,-99,82,95,79,83,79,90,88,84,82,68,75
2011-12-15,87,89,91,86,87,85,75,81,84,-99,79,96,78,82,75,90,83,76,78,61,66
2011-12-16,79,88,84,76,83,76,69,75,94,-99,73,81,72,74,68,85,68,68,71,62,64
2011-12-17,76,78,73,68,75,77,67,72,89,-99,72,68,70,70,65,82,62,66,70,56,67
2011-12-18,71,75,70,67,72,81,71,75,81,-99,78,61,72,69,67,82,68,68,74,65,77
2011-12-19,87,82,86,72,80,84,70,77,70,-99,79,78,74,71,71,90,76,74,71,66,77
2011-12-20,88,87,96,96,88,88,77,86,74,-99,82,86,78,80,85,91,89,87,83,68,78
2011-12-21,90,92,91,93,92,89,76,86,78,-99,82,87,79,76,85,84,81,84,84,74,79
2011-12-22,89,89,83,81,88,81,70,77,87,-99,76,99,72,74,74,88,71,76,72,71,73
2011-12-23,88,88,83,82,83,77,66,71,96,-99,71,98,67,68,67,85,70,69,72,64,64
2011-12-24,70,70,62,55,66,67,59,59,91,-99,66,81,61,63,69,67,61,71,60,57,54
2011-12-25,63,66,58,55,64,77,60,60,78,-99,68,90,59,62,60,72,57,59,63,54,55
2011-12-26,75,70,68,64,69,82,66,71,74,-99,75,93,67,67,66,88,70,68,71,58,68
2011-12-27,88,81,86,76,79,80,73,83,69,-99,80,93,72,72,70,87,80,70,80,68,81
2011-12-28,83,90,83,88,88,85,77,88,68,-99,82,73,74,75,69,80,79,74,82,75,91
2011-12-29,86,90,85,80,84,82,71,81,71,-99,80,82,76,76,72,86,77,75,81,77,87
2011-12-30,91,91,83,80,85,81,70,78,89,-99,78,96,74,76,74,85,79,74,75,74,82
2011-12-31,90,88,85,74,83,89,76,79,95,-99,86,97,80,78,71,87,79,76,80,68,76
2012-01-01,79,78,72,66,77,78,68,72,87,-99,78,94,72,73,71,82,75,74,74,71,76
2012-01-02,71,76,67,64,71,82,66,70,90,-99,79,91,74,73,68,80,73,73,75,67,75
2012-01-03,83,87,86,75,84,81,72,80,79,-99,80,77,75,73,69,85,72,69,83,73,83
2012-01-04,83,90,78,78,86,84,70,74,91,-99,76,79,71,71,73,78,68,72,74,78,73
2012-01-05,93,97,89,90,92,92,81,86,96,-99,86,99,80,75,73,88,81,77,81,80,89
2012-01-06,97,99,94,99,97,94,86,92,93,-99,89,100,83,80,77,89,87,82,89,98,98
2012-01-07,92,92,92,97,88,87,76,85,77,-99,84,86,79,82,71,90,74,73,82,78,84
2012-01-08,94,96,95,100,93,89,75,89,75,-99,82,66,78,77,77,87,74,73,88,75,85
2012-01-09,89,92,91,92,90,87,73,84,61,-99,81,44,77,77,77,86,74,74,81,77,82
2012-01-10,80,80,77,72,80,80,70,78,71,-99,79,72,76,76,73,85,73,73,81,77,83
2012-01-11,74,78,72,68,75,75,65,72,79,-99,74,92,69,70,71,83,66,73,75,72,75
2012-01-12,82,78,84,74,78,83,69,77,89,-99,76,91,72,72,70,89,79,71,81,75,78
2012-01-13,90,90,94,92,89,87,78,91,86,-99,85,84,82,77,74,89,81,72,90,93,97
2012-01-14,89,97,94,100,95,89,82,96,82,-99,86,86,82,82,82,86,81,80,92,94,100
2012-01-15,92,98,94,100,96,93,80,92,86,-99,82,88,79,81,88,86,81,89,88,98,100
2012-01-16,90,96,86,93,93,92,82,91,91,-99,82,88,78,71,71,71,79,88,87,99,94
2012-01-17,74,76,71,73,79,82,73,84,67,-99,83,52,77,77,72,76,70,75,83,77,81
2012-01-18,74,85,79,87,87,79,71,88,71,-99,81,96,77,73,67,73,68,71,85,84,85
2012-01-19,80,90,83,85,88,86,74,88,70,-99,83,80,78,72,77,77,75,74,85,91,91
2012-01-20,82,86,82,83,86,83,74,86,73,-99,84,75,81,80,77,82,76,76,82,79,80
2012-01-21,88,91,90,85,88,87,74,86,79,-99,80,82,80,77,78,87,86,75,83,78,88
2012-01-22,91,95,89,91,92,91,79,88,92,-99,81,93,78,73,75,85,80,74,81,97,93
2012-01-23,92,93,87,84,88,87,76,81,95,-99,82,100,80,76,67,85,87,78,78,86,82
2012-01-24,94,97,90,88,92,92,79,86,94,-99,81,96,77,74,72,87,84,72,84,92,91
2012-01-25,87,93,84,80,89,88,75,80,95,-99,78,96,78,76,73,82,76,77,78,88,76
2012-01-26,90,89,87,79,88,89,75,84,91,-99,79,95,78,71,67,87,81,71,79,76,79
2012-01-27,88,93,85,86,90,87,76,88,69,-99,79,86,81,74,72,79,73,71,85,86,96
2012-01-28,85,93,86,89,90,86,76,88,70,-99,79,64,81,70,78,81,77,75,86,87,94
2012-01-29,92,91,84,84,91,89,73,86,80,-99,77,64,81,74,77,79,80,75,83,79,89
2012-01-30,82,89,81,79,87,87,72,85,73,-99,76,77,79,76,74,75,81,74,81,77,88
2012-01-31,87,91,85,74,87,89,70,78,79,-99,72,85,73,71,78,75,71,72,78,75,79
2012-02-01,85,89,85,82,89,87,76,85,81,-99,78,67,78,71,75,85,75,68,80,79,81
2012-02-02,87,84,86,83,84,79,69,79,74,-99,77,74,76,72,72,84,71,66,77,74,79
2012-02-03,93,94,90,91,93,91,75,82,90,-99,77,91,77,71,69,89,81,65,81,85,80
2012-02-04,88,85,92,85,88,86,75,87,77,-99,77,87,78,74,69,90,77,67,87,79,89
2012-02-05,85,91,89,96,92,84,72,93,71,-99,76,76,75,73,88,82,73,71,90,86,95
2012-02-06,79,87,87,95,89,83,71,91,74,-99,69,84,75,76,82,79,76,76,88,94,98
2012-02-07,85,88,84,87,90,88,77,85,92,-99,79,99,82,78,78,76,71,69,83,87,85
2012-02-08,86,84,81,75,87,89,80,83,94,-99,83,100,87,84,73,85,76,73,81,68,63
2012-02-09,89,85,86,83,88,90,77,82,86,-99,78,100,78,74,68,87,80,69,80,70,74
2012-02-10,93,93,90,100,98,93,78,94,72,-99,80,90,81,76,77,76,75,68,88,87,96
2012-02-11,88,86,92,95,93,89,75,90,73,-99,79,83,82,79,84,82,71,72,85,80,90
2012-02-12,82,81,84,92,94,87,78,96,67,-99,82,73,83,80,78,83,76,80,90,82,94
2012-02-13,77,87,88,94,81,79,68,86,69,-99,74,60,73,69,82,80,75,77,83,87,93
2012-02-14,82,96,88,100,95,85,70,93,69,-99,76,91,72,69,83,81,81,84,87,94,95
2012-02-15,89,93,93,100,97,92,76,96,79,-99,77,95,76,70,84,82,83,83,87,98,95
2012-02-16,86,89,91,97,94,88,73,89,82,-99,78,99,76,81,78,81,77,78,81,82,88
2012-02-17,83,89,87,89,91,86,73,85,89,-99,76,92,75,74,70,87,72,70,78,72,76
2012-02-18,80,82,77,69,82,79,66,73,82,-99,70,84,67,69,68,80,63,63,70,59,69
2012-02-19,81,77,77,72,80,81,67,76,79,-99,71,79,67,69,71,83,71,68,73,56,67
2012-02-20,77,72,80,76,86,86,74,89,70,-99,76,83,74,78,91,88,83,77,82,67,77
2012-02-21,79,90,78,96,91,85,76,93,86,-99,83,99,87,90,90,80,81,87,88,82,86
2012-02-22,77,90,86,96,90,80,70,87,81,-99,84,95,83,83,91,76,83,89,85,95,95
2012-02-23,93,94,92,100,97,93,80,91,88,-99,87,100,82,82,91,81,84,81,92,96,99
2012-02-24,93,93,94,100,98,94,84,94,91,-99,92,100,85,77,85,85,86,79,90,91,97
2012-02-25,90,90,92,100,97,93,82,92,90,-99,88,99,82,76,81,82,84,78,87,95,94
2012-02-26,89,91,89,99,96,91,79,88,94,-99,86,100,78,74,73,85,85,72,83,92,84
2012-02-27,91,91,89,98,96,91,82,92,93,-99,90,100,78,73,70,86,83,69,85,92,85
2012-02-28,93,93,91,100,99,93,85,96,85,-99,94,97,84,75,77,80,82,73,88,98,95
2012-02-29,86,84,88,96,93,89,80,91,70,-99,88,93,79,77,78,84,83,77,83,91,92
2012-03-01,83,92,89,98,88,89,74,91,77,-99,89,73,79,76,81,82,78,76,87,91,95
2012-03-02,86,91,93,100,86,86,76,91,75,-99,86,72,75,75,85,80,84,75,86,88,99
2012-03-03,88,86,95,100,91,89,82,94,79,-99,90,68,76,75,83,84,82,75,87,83,96
2012-03-04,84,95,95,100,90,85,78,93,82,-99,88,53,76,72,81,81,81,75,88,91,95
2012-03-05,82,91,89,96,85,84,77,88,75,-99,78,40,73,73,79,74,80,74,86,93,99
2012-03-06,80,80,89,90,82,82,77,91,75,-99,85,65,-99,74,78,78,75,74,85,87,100
2012-03-07,89,92,93,100,90,92,79,90,81,-99,85,66,-99,71,82,78,78,74,85,87,99
2012-03-08,91,93,94,100,93,92,81,90,75,-99,85,76,78,72,81,81,83,75,86,94,98
2012-03-09,91,92,92,97,91,91,83,88,90,-99,89,92,82,69,79,77,84,77,83,86,89
2012-03-10,88,88,84,85,86,92,84,85,92,-99,85,90,77,70,75,77,79,75,78,76,79
2012-03-11,80,77,69,73,81,92,87,84,92,-99,90,97,81,72,75,81,76,72,77,65,76
2012-03-12,87,82,83,83,84,91,89,90,92,-99,95,99,92,86,75,86,89,75,81,76,79
2012-03-13,92,91,91,93,91,93,86,90,88,-99,89,93,89,77,75,85,80,72,81,88,82
2012-03-14,94,97,94,100,95,94,89,94,81,-99,91,89,-99,71,74,84,76,70,86,90,79
2012-03-15,89,97,91,100,97,90,83,96,68,-99,91,82,79,77,77,81,81,72,87,85,89
2012-03-16,82,87,87,93,84,82,75,88,75,-99,82,72,77,76,82,78,82,81,83,95,85
2012-03-17,83,85,86,90,84,87,76,87,78,-99,82,72,77,77,82,78,78,83,85,92,93
2012-03-18,85,89,90,99,88,88,80,91,80,-99,84,68,78,78,83,78,81,78,86,92,94
2012-03-19,86,83,93,-99,85,90,77,88,82,-99,84,66,77,75,80,82,86,81,82,78,89
2012-03-20,85,88,94,-99,91,89,75,89,81,-99,83,73,76,71,75,79,80,79,84,83,95
2012-03-21,83,78,89,-99,82,82,73,81,73,-99,81,91,74,71,73,80,73,77,81,71,77
2012-03-22,78,86,84,-99,86,82,75,89,71,-99,84,82,76,70,78,78,78,75,79,83,80
2012-03-23,77,83,81,-99,82,82,72,82,72,-99,77,82,71,70,83,75,77,79,79,84,89
2012-03-24,66,72,59,-99,68,82,67,63,91,-99,75,95,65,67,75,67,63,72,62,74,83
2012-03-25,54,57,59,-99,52,74,59,59,83,-99,72,91,62,68,61,64,56,57,56,49,70
2012-03-26,52,51,54,-99,56,65,62,68,68,-99,68,82,58,62,58,64,58,58,63,47,69
2012-03-27,56,57,54,-99,57,67,58,73,68,-99,69,86,58,60,57,64,62,61,71,61,72
2012-03-28,53,53,54,-99,64,70,65,80,70,-99,74,87,62,62,56,62,61,61,74,67,75
2012-03-29,56,58,56,-99,71,73,66,81,74,-99,76,86,65,63,59,65,66,64,70,75,86
2012-03-30,60,67,61,-99,65,68,59,73,66,-99,73,80,61,64,69,70,73,74,70,82,79
2012-03-31,67,67,65,-99,64,73,60,67,70,-99,70,89,61,61,76,66,66,73,64,70,77
2012-04-01,58,59,57,-99,61,77,63,69,80,-99,70,90,60,68,66,64,61,60,61,56,67
2012-04-02,64,71,67,-99,73,83,71,84,80,-99,80,95,68,75,77,73,72,83,74,77,70
2012-04-03,70,72,67,-99,71,72,69,79,83,-99,79,90,70,76,84,69,68,74,75,73,78
2012-04-04,61,63,62,-99,64,69,66,73,78,-99,76,91,67,72,72,70,66,76,68,66,77
2012-04-05,87,91,87,-99,85,89,73,83,81,-99,81,90,72,73,78,76,71,75,79,92,91
2012-04-06,73,80,74,-99,68,93,83,85,87,-99,85,97,76,82,74,78,74,75,70,76,84
2012-04-07,64,64,65,-99,70,91,83,87,90,-99,85,99,75,78,65,77,74,68,76,69,79
2012-04-08,69,70,68,-99,78,90,78,87,85,-99,83,95,71,75,70,75,79,75,79,78,92
2012-04-09,83,87,82,-99,85,90,75,85,79,-99,82,94,71,73,73,82,79,79,82,98,97
2012-04-10,79,82,80,-99,77,83,72,82,77,-99,77,83,70,74,84,82,82,82,81,95,88
2012-04-11,78,85,82,-99,80,83,74,86,79,-99,77,75,72,77,83,81,80,81,88,94,89
2012-04-12,74,81,85,-99,78,86,75,84,80,-99,81,66,74,81,83,79,80,75,82,86,96
2012-04-13,71,80,73,-99,74,75,71,85,75,-99,79,68,70,75,84,78,71,72,82,93,89
2012-04-14,81,85,85,-99,81,84,70,85,78,-99,80,80,68,69,77,80,85,79,82,89,93
2012-04-15,83,87,85,-99,84,83,70,82,81,-99,78,87,68,72,80,78,81,76,80,94,94
2012-04-16,85,91,82,-99,86,92,78,87,85,-99,85,89,74,76,75,79,81,79,82,84,89
2012-04-17,75,83,77,-99,75,88,79,79,89,-99,94,99,81,86,83,71,79,85,76,69,75
2012-04-18,83,89,85,-99,88,90,82,91,86,-99,85,96,76,79,74,75,76,77,86,87,85
2012-04-19,83,91,86,-99,88,91,81,93,81,-99,86,94,77,78,81,78,77,76,87,90,88
2012-04-20,82,86,87,-99,83,87,78,90,85,-99,79,92,74,76,74,78,80,78,85,94,91
2012-04-21,78,89,79,-99,78,72,76,90,83,-99,74,98,73,84,81,78,82,77,84,95,86
2012-04-22,77,80,79,-99,78,87,75,85,87,-99,81,94,73,81,77,75,84,80,78,81,86
2012-04-23,72,77,72,-99,77,87,71,86,81,-99,80,84,66,72,71,74,76,74,82,85,82
2012-04-24,77,81,80,-99,73,75,66,77,72,-99,67,87,65,76,80,74,75,77,84,97,93
2012-04-25,75,85,78,-99,71,62,70,80,76,-99,66,97,72,81,85,74,69,69,86,97,89
2012-04-26,82,87,81,-99,85,91,78,87,86,-99,79,100,77,86,78,80,81,79,78,88,86
2012-04-27,83,89,85,-99,93,93,81,94,84,-99,81,98,74,80,71,90,82,81,77,92,84
2012-04-28,83,92,80,-99,90,90,88,98,77,-99,88,99,81,86,82,86,80,83,86,94,89
2012-04-29,77,87,79,-99,85,84,79,92,72,-99,77,97,69,80,84,83,79,77,87,97,92
2012-04-30,70,79,74,-99,72,73,85,94,81,-99,80,99,80,81,84,82,77,76,87,96,94
2012-05-01,65,78,75,-99,70,61,68,84,75,-99,67,92,71,77,81,79,73,65,86,97,93
2012-05-02,71,81,71,-99,73,60,74,92,81,-99,76,96,75,80,81,83,77,68,86,97,94
2012-05-03,75,85,76,-99,79,88,79,89,88,-99,82,97,77,85,88,87,82,85,80,93,91
2012-05-04,81,92,87,-99,87,91,83,92,89,-99,86,99,82,87,89,92,86,84,86,93,88
2012-05-05,65,76,72,-99,69,79,70,75,83,-99,79,95,72,75,78,78,82,80,74,81,83
2012-05-06,59,69,72,-99,64,65,64,72,76,-99,73,92,63,69,76,70,69,79,74,72,71
2012-05-07,57,67,64,-99,72,75,65,82,75,-99,71,84,69,73,70,72,70,72,77,77,76
2012-05-08,62,73,68,-99,71,66,67,83,75,-99,73,84,70,74,77,76,73,73,83,90,79
2012-05-09,74,86,78,-99,77,79,70,87,75,-99,78,87,77,81,82,85,72,75,89,88,91
2012-05-10,80,92,85,-99,85,90,76,85,85,-99,82,94,74,80,81,88,79,81,83,92,94
2012-05-11,78,82,86,-99,80,88,75,84,87,-99,80,94,77,79,76,89,83,85,82,81,87
2012-05-12,74,77,79,-99,80,86,73,86,84,-99,79,92,75,76,76,93,82,77,83,85,92
2012-05-13,71,81,78,-99,78,77,68,81,78,-99,74,81,69,74,78,84,74,74,81,91,89
2012-05-14,67,82,73,-99,74,73,65,79,74,-99,69,67,66,74,73,78,67,70,86,95,90
2012-05-15,68,84,77,-99,79,74,69,84,79,-99,70,87,67,75,80,84,74,71,86,94,94
2012-05-16,76,88,87,-99,85,85,83,92,86,-99,79,94,79,88,87,89,84,75,91,93,96
2012-05-17,75,87,84,-99,89,89,86,96,83,-99,83,98,80,90,98,83,81,87,96,92,92
2012-05-18,66,62,74,-99,81,90,93,100,89,-99,87,97,84,83,64,68,67,69,95,78,82
2012-05-19,80,92,83,-99,93,89,90,99,88,-99,85,97,85,87,81,82,72,74,95,88,87
2012-05-20,81,91,85,-99,88,88,80,89,88,-99,87,98,88,93,90,82,81,89,92,91,88
2012-05-21,69,78,74,-99,72,75,63,75,80,-99,77,91,74,80,69,80,70,71,80,73,79
2012-05-22,62,71,67,-99,66,72,62,72,78,-99,76,85,69,73,67,74,68,71,76,68,81
2012-05-23,69,74,79,-99,74,79,70,80,78,-99,76,80,68,72,70,73,71,73,82,76,86
2012-05-24,67,77,71,-99,80,81,66,86,75,-99,75,82,71,70,71,75,72,76,82,81,85
2012-05-25,67,77,78,-99,76,77,66,81,74,-99,72,86,67,72,71,77,74,73,83,90,90
2012-05-26,72,76,80,-99,80,81,70,85,76,-99,75,91,72,74,76,83,91,82,85,85,88
2012-05-27,79,89,90,-99,85,87,74,87,83,-99,79,91,77,79,82,90,89,84,92,91,91
2012-05-28,82,90,91,-99,90,88,85,92,88,-99,83,97,80,85,85,93,93,85,92,89,87
2012-05-29,75,77,85,-99,84,87,82,88,86,-99,83,95,76,79,78,93,96,85,92,78,91
2012-05-30,72,79,85,-99,87,89,80,88,85,-99,82,94,76,80,80,89,90,85,88,86,92
2012-05-31,74,78,81,-99,82,82,70,82,83,-99,79,92,73,72,78,81,89,86,81,80,80
2012-06-01,74,75,84,-99,78,80,69,81,79,-99,77,95,72,70,72,81,81,78,77,73,81
2012-06-02,77,84,87,-99,88,86,73,85,79,-99,79,92,74,72,73,77,80,80,81,79,86
2012-06-03,76,85,85,-99,86,83,70,85,86,-99,78,93,74,74,81,89,88,82,84,73,83
2012-06-04,82,89,91,-99,93,90,77,90,87,-99,79,92,76,73,78,88,86,80,86,76,86
2012-06-05,71,81,84,-99,84,82,73,85,78,-99,78,89,76,74,81,78,85,86,85,82,90
2012-06-06,70,76,80,-99,80,85,73,86,81,-99,76,93,74,80,86,85,87,88,85,82,88
2012-06-07,68,81,79,-99,85,83,73,86,80,-99,71,90,-99,77,83,83,81,84,88,88,77
2012-06-08,69,78,77,-99,77,79,73,83,83,-99,72,89,85,87,85,84,81,79,90,92,80
2012-06-09,66,76,77,-99,76,72,81,95,84,-99,81,92,91,87,82,84,83,77,90,92,87
2012-06-10,63,72,76,-99,74,71,86,95,88,-99,92,98,88,92,89,89,89,90,91,94,90
2012-06-11,64,74,71,-99,82,75,87,92,92,-99,89,99,84,90,84,83,88,92,93,94,88
2012-06-12,85,90,91,-99,95,91,91,96,99,-99,93,100,93,93,88,91,91,93,94,97,90
2012-06-13,71,76,82,-99,75,90,83,89,97,-99,92,99,87,92,92,80,83,91,85,84,87
2012-06-14,78,86,90,-99,85,91,87,96,96,-99,95,100,96,90,89,87,90,93,96,86,90
2012-06-15,76,88,87,-99,88,87,85,96,96,-99,87,98,89,91,92,83,86,94,93,86,91
2012-06-16,80,92,86,-99,92,90,84,96,96,-99,93,96,79,81,87,81,82,85,92,96,89
2012-06-17,69,83,73,-99,89,85,79,93,93,-99,90,95,82,78,81,78,81,83,88,97,87
2012-06-18,66,83,74,-99,82,84,78,89,91,-99,84,95,78,80,83,81,74,78,81,93,83
2012-06-19,76,90,85,-99,91,90,88,98,96,-99,88,99,91,90,85,83,80,89,88,95,89
2012-06-20,78,90,87,-99,94,92,88,99,95,-99,90,97,94,91,87,87,84,91,87,94,92
2012-06-21,82,89,87,-99,96,93,90,95,96,-99,93,99,95,94,95,79,81,91,89,86,78
2012-06-22,78,86,86,-99,88,84,78,90,93,-99,86,95,86,89,90,79,78,82,88,96,89
2012-06-23,76,86,82,-99,81,80,77,85,90,-99,83,98,86,86,83,78,76,76,85,93,85
2012-06-24,75,83,81,-99,74,73,67,81,87,-99,75,88,77,83,81,79,74,74,84,92,83
2012-06-25,73,83,81,-99,76,79,71,85,89,-99,78,84,77,82,82,76,71,76,85,94,84
2012-06-26,74,84,79,-99,80,79,74,87,85,-99,79,88,76,81,80,75,75,76,84,91,81
2012-06-27,69,79,77,-99,78,81,70,83,87,-99,78,91,75,78,79,77,73,77,82,91,82
2012-06-28,65,70,73,-99,79,79,75,85,82,-99,82,84,78,76,75,78,69,76,80,84,87
2012-06-29,64,69,66,-99,81,86,80,88,89,-99,84,87,73,74,85,70,76,83,79,81,86
2012-06-30,71,77,78,-99,85,88,77,85,90,-99,81,88,71,72,82,73,71,80,79,91,75
2012-07-01,67,76,73,-99,82,87,71,83,89,-99,79,92,73,74,81,79,72,76,79,86,74
2012-07-02,64,75,70,-99,72,81,71,84,88,-99,79,80,76,78,77,77,70,74,81,83,74
2012-07-03,65,73,72,-99,72,78,69,83,85,-99,76,76,75,75,77,79,66,71,80,84,74
2012-07-04,63,72,68,-99,75,76,66,77,83,-99,73,86,75,76,80,75,66,73,77,82,81
2012-07-05,64,75,71,-99,81,83,71,84,87,-99,77,89,76,74,87,75,70,77,78,84,76
2012-07-06,69,78,75,-99,78,87,79,84,90,-99,77,92,78,76,86,77,70,77,82,89,71
2012-07-07,67,81,77,-99,78,82,73,84,90,-99,72,82,73,78,84,78,69,76,81,87,77
2012-07-08,66,79,73,-99,76,79,70,80,87,-99,72,86,76,79,82,78,70,77,80,84,75
2012-07-09,62,77,71,-99,72,76,68,82,82,-99,70,88,73,75,81,79,68,72,82,85,78
2012-07-10,58,71,68,-99,70,71,66,81,82,-99,68,82,74,76,80,76,69,72,82,84,80
2012-07-11,61,72,70,-99,74,69,68,83,81,-99,69,82,73,75,78,78,67,73,81,87,82
2012-07-12,59,69,73,-99,70,70,65,81,83,-99,65,86,73,74,77,78,67,75,81,86,81
2012-07-13,59,66,67,-99,69,68,65,80,84,-99,65,79,72,74,78,76,68,78,80,86,80
2012-07-14,64,70,73,-99,71,70,68,82,88,-99,66,91,76,78,80,75,70,75,79,87,81
2012-07-15,67,70,77,-99,69,68,66,78,89,-99,66,97,79,83,83,77,71,70,79,88,85
2012-07-16,74,82,79,-99,75,80,77,80,86,-99,72,95,76,80,82,72,74,69,80,89,91
2012-07-17,66,81,71,-99,75,78,75,85,83,-99,68,97,73,76,81,83,74,75,79,91,86
2012-07-18,65,78,68,-99,78,78,77,82,84,-99,70,94,81,79,80,81,78,74,82,86,80
2012-07-19,65,73,73,-99,73,81,71,81,87,-99,70,90,79,78,79,80,71,68,80,88,88
2012-07-20,62,62,71,-99,69,78,74,84,88,-99,71,89,80,77,78,79,71,77,82,78,91
2012-07-21,60,61,68,-99,73,81,79,88,90,-99,75,93,78,78,86,77,76,85,81,75,91
2012-07-22,60,62,68,-99,76,89,82,92,93,-99,77,97,83,81,83,79,86,93,80,87,89
2012-07-23,63,67,69,-99,80,84,76,86,88,-99,72,92,76,68,84,83,85,88,77,89,87
2012-07-24,60,61,68,90,76,84,77,87,85,-99,74,93,84,77,87,78,82,88,78,88,86
2012-07-25,61,61,71,-99,80,91,79,92,92,-99,81,99,87,82,84,81,79,81,82,84,87
2012-07-26,73,79,86,-99,82,90,85,91,95,-99,77,100,78,81,83,85,80,78,85,83,93
2012-07-27,66,72,76,100,82,89,79,89,87,-99,79,98,75,78,82,82,76,78,81,82,92
2012-07-28,60,60,70,-99,79,87,77,89,87,-99,80,94,75,74,81,82,79,81,83,81,90
2012-07-29,61,61,74,58,68,80,74,87,88,-99,77,93,77,76,73,85,70,75,80,71,89
2012-07-30,73,71,83,-99,73,80,74,81,92,-99,77,83,74,79,74,91,79,78,80,63,90
2012-07-31,76,82,85,100,85,90,82,93,94,-99,86,94,85,87,90,91,86,85,82,65,85
2012-08-01,85,86,87,-99,86,91,80,88,97,-99,84,92,82,80,85,90,83,81,80,61,81
